,acousticness,danceability,energy,track_id,instrumentalness,liveness,speechiness,valence
1069,0.1,0.756,0.72,48uXK3d4neokwiEIUqkxNG,0.779,0.11,0.0674,0.629
1070,0.0131,0.549,0.692,57Sh1hyB14nGv2mqkA0SXa,0.0,0.0907,0.0833,0.602
1071,0.0158,0.853,0.798,5ZYAufbhkzyhLxk0u2uLqj,0.948,0.0967,0.068,0.42
1072,0.103,0.826,0.72,3VtTuQ6lypMoOBcm6VMzdh,0.773,0.11,0.119,0.287
1073,0.095,0.748,0.678,6cSN6SM6xPaC5tm3Fn4Fce,0.865,0.0427,0.0404,0.657
1074,0.0406,0.665,0.763,4b6mADxnmXq2bbhJJQx8Ac,0.273,0.147,0.0623,0.754
1075,0.007,0.787,0.618,6GNhl1uNUMdvZMRuT9YPxF,0.77,0.139,0.162,0.609
1076,0.0243,0.558,0.818,1WSUorro2guLXtNmRNBwJ5,0.026,0.178,0.0629,0.147
1077,0.34,0.812,0.855,43ttSUWX6oHVLGboWVq1Kl,0.0857,0.127,0.106,0.479
1078,0.0633,0.679,0.783,2DVWP0KdC5A9OqYkrUqwHB,0.00616,0.0758,0.0514,0.392
1079,0.0235,0.794,0.643,2EBefXOTQYd7SLrNUt4DIO,0.887,0.0739,0.0533,0.269
1080,0.00919,0.648,0.681,0ax8NTBB8Yk5GqDBXlEIKt,0.0577,0.102,0.0709,0.302
1081,0.0497,0.831,0.499,55O2zZ6Imj7R4QVmGLDJJK,0.0864,0.173,0.102,0.848
1082,0.0358,0.612,0.628,1pqOdQkmYdM7AUM1q3L1mN,0.00898,0.193,0.0752,0.434
1083,0.0673,0.625,0.723,5tCihpqzRSg8emHXmFmMyp,0.746,0.0654,0.027,0.588
1084,0.562,0.869,0.469,6hrbuGy0XxLZb9EBmfgLnM,0.67,0.125,0.0631,0.863
1085,0.501,0.734,0.614,7EO8rBiYgTf3vsqu1vAXl5,0.00426,0.0865,0.07,0.359
1086,0.00626,0.739,0.813,5Z7K4nCutR02UrKIDjY35k,0.00149,0.894,0.0547,0.516
1087,0.00728,0.796,0.572,5omikDFURGs7xrfdp5QxX5,0.0,0.0684,0.118,0.778
1088,0.308,0.808,0.683,43uWsPLY9VTh2OyjhDqrms,0.00973,0.14,0.434,0.409
1089,0.0751,0.859,0.742,34Eeuuh3feHb7IUjR8971B,0.526,0.0796,0.0415,0.638
1090,0.00239,0.617,0.897,3wyOSKmUbmzS8WvoZQ1Umv,0.945,0.13,0.0402,0.384
1091,0.00278,0.645,0.874,2h4W1GvNF6lvydqCJUlGXD,0.769,0.0258,0.055,0.805
1092,1.09e-05,0.712,0.601,5YzBL3vkQnp3JbeDRRSbSQ,0.802,0.0982,0.062,0.513
1093,0.229,0.701,0.465,7MNW7rHyhDw4PbNHIr3iiq,0.836,0.15,0.0318,0.31
1094,0.0212,0.77,0.711,6L6BWLhdE9DgpAltnwMqTt,0.0052,0.133,0.308,0.394
1095,0.0197,0.794,0.672,1wEiAbSoT0kcbBrGC6VWl0,0.892,0.127,0.0415,0.724
1096,0.0712,0.683,0.817,1VEdId9mXhHqhaW2XqfCD6,0.899,0.229,0.0459,0.53
1097,0.0244,0.608,0.92,4sOP1Ik72pZov7Odz3baeI,0.00422,0.103,0.0426,0.223
1098,7.19e-05,0.72,0.789,2jjXzs4XS9Kcmf9iSUbYuU,0.853,0.398,0.0456,0.234
1099,0.00593,0.869,0.566,7IEuGfbtcjOPIvYKH12NMC,0.0461,0.16,0.302,0.565
1100,0.405,0.776,0.684,0QEG3NGmWatNOIAVxudQfd,0.559,0.0663,0.0367,0.655
1101,0.445,0.72,0.758,41LSmsKx5gXHFfFg9lhsA0,0.2,0.105,0.0785,0.662
1102,0.0123,0.675,0.92,7gdIyyg9h1j68266yFnDWh,0.114,0.329,0.054,0.841
1103,0.0148,0.781,0.814,3FeVszrXFJCEcmbYWBZtRQ,0.838,0.128,0.0916,0.736
1104,0.487,0.792,0.576,48PoAQ3TOA2FYCneuagdL6,0.00325,0.0972,0.248,0.053
1105,0.256,0.66,0.712,4tPQDofr1qmip4bbWFs9Qf,0.949,0.508,0.169,0.157
1106,0.0442,0.679,0.462,5Yy6KD4PMTEqT2LMZEP5f9,0.793,0.0846,0.0326,0.302
1107,0.0611,0.633,0.443,6WXnyeJ7UYGCmUE4TYzbro,0.724,0.0832,0.0307,0.0708
1108,0.0016,0.615,0.68,0ki8X1xrVCGnA5t9sqDW2f,0.295,0.072,0.0652,0.376
1109,0.0334,0.797,0.827,6b56B8Ew3d0WDnd4Vq01Gh,0.101,0.288,0.0418,0.68
1110,0.000301,0.689,0.874,7rGxWoUyNno5ztljshnN7o,0.623,0.41,0.0631,0.154
1111,0.638,0.559,0.393,5WcFiyJFh0QuKUmoviEE92,0.912,0.0996,0.0835,0.392
1112,0.928,0.646,0.11,65ROM5A1rkF6nqUSU7fRS1,0.852,0.0971,0.0354,0.0687
1113,0.916,0.185,0.22,6VJ3YrVL1jNyxx87gRBZOX,0.108,0.113,0.0406,0.0311
1114,0.965,0.318,0.00387,1yaF5BKeZ8o1c0R24FHyxr,0.874,0.317,0.0398,0.0514
1115,0.866,0.183,0.143,3C7gF4Ako8Fnmp3N3pr0do,0.845,0.108,0.0447,0.0387
1116,0.805,0.249,0.297,7lVzIoyAja8rsy8xH5ijYZ,0.898,0.0778,0.0445,0.11
1117,0.981,0.14,0.0835,4wdxXXa8I6P3J915Bafu5c,0.944,0.106,0.0345,0.0371
1118,0.867,0.355,0.258,3BWMzVWFvFSILs6H8S3Tys,0.921,0.0907,0.0596,0.0883
1119,0.992,0.257,0.0623,23RwhDoTqX5n0Jnm1A6MBa,0.864,0.101,0.0373,0.0648
1120,0.775,0.531,0.37,58GJdzms8vP5cOXaHQKfHG,0.86,0.327,0.032,0.184
1121,0.928,0.294,0.102,5g0hW46bJ1suTKIJ628teL,0.951,0.108,0.0402,0.0949
1122,0.824,0.538,0.289,7phasdQ9ODIIJlCfE1z3fY,0.848,0.109,0.0463,0.427
1123,0.989,0.279,0.00854,0U9lrCUeL6eTExs2SyLCZg,0.858,0.0903,0.045,0.171
1124,0.991,0.415,0.347,1iGtKIirBILYKdRE4pANZw,0.872,0.102,0.0335,0.429
1125,0.959,0.439,0.386,7D3EXhMWQT02QyuCQAh2yB,0.972,0.091,0.0349,0.35
1126,0.914,0.38,0.465,3cBeZh1L3646SicBYHxmnu,0.896,0.133,0.0414,0.28
1127,0.939,0.132,0.521,68CXYCSSNQGU7ITndnSbuB,0.917,0.759,0.0558,0.154
1128,0.985,0.184,0.0335,5AYhCTUwC6uaS3ZnGm8Jjx,0.901,0.0827,0.0389,0.0408
1129,0.993,0.377,0.00868,4GbJgSLRK5XUkSJmDoeTz5,0.892,0.0696,0.0487,0.0461
1130,0.99,0.612,0.106,0BcAoCbo9OgKkzGi6HRq4H,0.939,0.0807,0.0343,0.247
1131,0.77,0.247,0.312,4TXVuIAvpDcrxw2DcOj3v3,0.606,0.103,0.0524,0.0396
1132,0.959,0.303,0.124,6IFxu0KyXQGvjvJ2bmaCZm,0.943,0.0951,0.0383,0.187
1133,0.988,0.36,0.0605,4ZOd6vqJ6dcrPO9d0b0RjR,0.933,0.106,0.0394,0.164
1134,0.995,0.451,0.191,4mxVWv4FnG2LMnD4pWNB0u,0.909,0.216,0.026,0.0357
1135,0.954,0.37,0.0783,4D11QVpF0TL8nWCYW4uZo6,0.932,0.156,0.0547,0.076
1136,0.896,0.0,0.356,48ZtINrg94NdBNNlFjpk4O,0.0238,0.088,0.0,0.0
1137,0.963,0.247,0.253,6cQqoq2uw0BGT7ShmNnYG4,0.819,0.09,0.0378,0.161
1138,0.995,0.402,0.0488,7qDxcvhfP6tBpBoedY8SyI,0.931,0.0971,0.0449,0.0803
1139,0.984,0.408,0.125,18a4YelwwkDXV9y2oPlusJ,0.912,0.106,0.037,0.143
1140,0.994,0.222,0.18,6fUWxAzx8Fim3bD8agYhxT,0.958,0.19,0.0421,0.159
1141,0.992,0.48,0.00713,1cpsFVBA63bmSjNIhLGvhF,0.929,0.146,0.058,0.235
1142,0.97,0.354,0.228,7hiGFGqbTxdDoCCeks5UMc,0.822,0.115,0.0406,0.163
1143,0.955,0.332,0.108,1eVJInWM1ElhWTAFbCAQS9,0.939,0.194,0.0347,0.147
1144,0.983,0.397,0.185,6lCIkcAtvAuoG8hBWj54Xq,0.946,0.115,0.0367,0.379
1145,0.775,0.296,0.333,6aJyEWjCBSGyfYiMvTqKP0,0.926,0.0885,0.0403,0.0748
1146,0.292,0.117,0.269,2eKgAvl8Ai1B0TKWvzTfpe,0.881,0.11,0.0379,0.0349
1147,0.985,0.17,0.153,1TyScwPDTX8FiyWo0rqYwb,0.926,0.0817,0.0325,0.173
1148,0.96,0.659,0.136,2HdJHmLx80zNkCxyfdwsj9,0.948,0.0972,0.0369,0.379
1149,0.994,0.44,0.000376,6avkn4fajNmtZBFI45F9LM,0.968,0.12,0.064,0.162
1150,0.974,0.183,0.0328,4g8YVHk2yBSD8iTHnVs5hc,0.908,0.152,0.0476,0.121
1151,0.715,0.687,0.418,39nTI9fKd7tB0AUuQObLf1,0.573,0.0993,0.107,0.581
1152,0.82,0.179,0.249,3pcrD4NBBBQGMJATRhk25C,0.929,0.0803,0.0405,0.0367
1153,0.899,0.438,0.49,0jq51OsWdUNmS0nPX4Dbc5,0.52,0.17,0.121,0.305
1154,0.945,0.809,0.187,4DXwafDnkO9OakL5Q6y8o2,0.926,0.11,0.0589,0.0464
1155,0.962,0.882,0.169,7q4kf5pGKXWT3HShalid99,0.809,0.102,0.106,0.526
1156,0.5,0.189,0.583,30zHG1RPu4dkwY0ilvxNnE,0.14,0.0943,0.0462,0.0623
1157,0.98,0.516,0.295,2ZjSqunbbH7XTyW7zJ7yI2,0.94,0.105,0.0402,0.712
1158,0.965,0.487,0.257,7pKAGTpmoKAQfFqW6etJgo,0.961,0.102,0.0351,0.249
1159,0.958,0.224,0.203,3rRLjBfDvixAxLUpHUOB3O,0.856,0.111,0.0448,0.26
1160,0.93,0.337,0.178,7mPdPi2a6u9brDjihLfnj3,0.955,0.106,0.0356,0.192
1161,0.82,0.165,0.406,4M3qJY0hGdSd9AfkQnftym,0.869,0.11,0.0406,0.0374
1162,0.972,0.742,0.369,5j2L5cEJJuYn73BigeVv6n,0.962,0.109,0.0536,0.234
1163,0.918,0.18,0.29,5iddRHcpT0MNNMzpVeJ4Xi,0.819,0.349,0.0487,0.0986
1164,0.905,0.273,0.151,5cQ8gkMPNi6pMHLIlBFJx1,0.654,0.171,0.0315,0.0738
1165,0.951,0.505,0.286,35zgUplHMIDYyDeWqkAzr7,0.78,0.109,0.0884,0.224
1166,0.804,0.439,0.341,7lNSZrAETpwAjmQkZX1kgM,0.868,0.039,0.0307,0.083
1167,0.85,0.106,0.141,0j1cR9gGFvzlA6nFjgzf4D,0.918,0.102,0.0357,0.0507
1168,0.906,0.498,0.348,0VFfMvzN7CuELnw6H6dNy8,0.743,0.115,0.0663,0.233
1169,0.971,0.253,0.0477,7kGuC6pmqKvvxRah5QuH05,0.225,0.104,0.0376,0.0694
1170,0.945,0.788,0.0409,6CVYiroGA7TZU8tWPgzaor,0.959,0.112,0.0511,0.0722
1171,0.353,0.213,0.214,6Rlnb1BX1SqutVTk29fbDH,0.902,0.115,0.0372,0.145
1172,0.935,0.487,0.454,0XUkYLmlXhhmcvQKKNC8Q9,0.904,0.0739,0.032,0.328
1173,0.852,0.479,0.649,0bPaJ9usD1rpFcv1jrXvFO,0.813,0.0611,0.0454,0.0672
1174,0.605,0.381,0.159,7n8sCq4Bhb56RhXbgAphpB,0.0574,0.09,0.0437,0.0438
1175,0.964,0.311,0.12,2fgEVpafPGM0IDRRf3Q32K,0.901,0.351,0.0338,0.0395
1176,0.829,0.454,0.131,2GvNI7bXLXj7RPpmgQ6wZX,0.87,0.402,0.0357,0.0387
1177,0.986,0.35,0.243,2om5QUCbOiVJQKWyJWXymD,0.766,0.367,0.0339,0.0458
1178,0.878,0.372,0.233,557iYakWWJQeKbJS3UYMxG,0.833,0.0874,0.0352,0.171
1179,0.995,0.395,0.0826,5KIOfWtUEKrxDNi4OnIpg2,0.93,0.126,0.0432,0.119
1180,0.989,0.631,0.0931,5kGMJTXKSDrFRGAgeLmavm,0.703,0.112,0.0314,0.346
1181,0.924,0.115,0.0307,30lRDSynqpv7oDOWpfZXLQ,0.901,0.112,0.0391,0.0346
1182,0.967,0.329,0.102,16LkICfo8RFMxNMLcf30wM,0.936,0.0829,0.0348,0.0808
1183,0.993,0.274,0.127,4P3cXUSI7igCfnD2cKoidi,0.867,0.114,0.0317,0.0592
1184,0.986,0.405,0.245,6gLKmRvbJIDnL1oMGDr7W7,0.847,0.128,0.0773,0.437
1185,0.776,0.425,0.21,2li2YIAG0WR8wlkgyUbmST,0.902,0.0992,0.0451,0.311
1186,0.94,0.605,0.331,6NXsTCBofnmVo7aBGmOwyK,0.927,0.105,0.0312,0.237
1187,0.919,0.433,0.365,6j8tKMnX2GHSalArpwLOhO,0.879,0.105,0.0537,0.294
1188,0.922,0.587,0.116,1tohi5NQEpXI81oMHc2Yve,0.936,0.0903,0.0398,0.0736
1189,0.985,0.381,0.126,1WFfpcWbdUvRtMxizqch3a,0.951,0.107,0.0389,0.214
1190,0.985,0.323,0.0328,3udAgzDHfZJCpxphijUaLo,0.889,0.0725,0.0431,0.259
1191,0.867,0.301,0.383,0FycMxpWOkkrRMyJs6SmMJ,0.903,0.109,0.0382,0.0377
1192,0.567,0.824,0.643,6q8dvx4QRWehR7CcQOJZ5H,0.951,0.0965,0.0522,0.105
1193,0.864,0.283,0.313,1PsyRkiHVo8r0iRPRpELzV,0.835,0.298,0.0321,0.0532
1194,0.296,0.627,0.721,1lIrmWLhL9ivA9nYbpDWBv,6.41e-05,0.231,0.0304,0.383
1195,0.682,0.584,0.646,2h1htUS8h2oYq63385ZApR,0.0,0.106,0.209,0.317
1196,0.25,0.31,0.712,0MvmVAHh2afIWYGIBjrna2,5.62e-05,0.231,0.0825,0.167
1197,0.58,0.793,0.533,09LcCF5wtXAzyT8c58dBtY,0.0307,0.121,0.0536,0.677
1198,0.0292,0.632,0.756,7sheJW2qveBocAOfCBAXhN,0.0012,0.288,0.269,0.709
1199,0.55,0.761,0.716,60TqLvuwYBpnN5nkUMYDvV,0.00511,0.143,0.208,0.627
1200,0.197,0.769,0.465,0lUO60zSnd20AlKB5Wg0qS,0.0181,0.155,0.0634,0.185
1201,0.316,0.624,0.572,6AaekrjzUozTOGBO0uINMg,0.191,0.0826,0.0416,0.218
1202,0.656,0.446,0.588,31bGZbfyfz91EbZwxrqU8U,1.94e-06,0.243,0.242,0.594
1203,0.171,0.775,0.665,0iaIrmMljNnusNy60jvCAP,0.000403,0.0838,0.0359,0.346
1204,0.701,0.676,0.5,1uf5f99kLdlmUBEvVqrFyy,0.0,0.596,0.0412,0.915
1205,0.067,0.818,0.381,0hRYdaKG1LD7rYcFOV3Amz,0.0267,0.0961,0.153,0.0507
1206,0.0308,0.575,0.656,2KF8YdsAXQnFZ713tX72Fm,0.000902,0.103,0.0391,0.192
1207,0.336,0.337,0.479,2Zm40D26838eRXLRvQ6WfW,0.00135,0.0727,0.136,0.223
1208,0.141,0.607,0.713,6I79ExnYC7rRu4KgpYGTu2,0.0773,0.059,0.0301,0.533
1209,0.247,0.604,0.723,3vXepYljM8dGqSIVA0eVC8,4.31e-05,0.218,0.195,0.618
1210,0.0948,0.713,0.553,0gnavFFJzThvFoS5pquUS2,0.00103,0.121,0.184,0.69
1211,0.107,0.909,0.528,17CULb9h3QZa1IxJSVT31m,0.154,0.0845,0.132,0.481
1212,0.355,0.786,0.373,4ePF42OHPKLYEdy3nib7Zk,0.00129,0.088,0.167,0.272
1213,0.0851,0.478,0.748,7npuXU3BT0VioJ6DA1sTxZ,0.0,0.104,0.226,0.227
1214,0.00375,0.545,0.884,1U8JPa1ORhtcZmtduIXjZU,0.107,0.133,0.0392,0.465
1215,0.219,0.726,0.62,3BncHqRrHyNMH7jYJH56Nf,0.0,0.0805,0.567,0.573
1216,0.021,0.666,0.674,3sxyZeSqbmRk9hJCgwmfmf,7.2e-05,0.256,0.0454,0.663
1217,0.637,0.853,0.484,49mxnbsxWzyrDwDzVIoMdS,0.0125,0.0944,0.0692,0.586
1218,0.0147,0.61,0.712,1WC5UN1U79gJlxGLYDGIO7,1.12e-05,0.0843,0.0776,0.283
1219,0.0672,0.654,0.434,3TFBa69DQSrZ83le304ek4,2.27e-05,0.104,0.0265,0.367
1220,0.558,0.737,0.429,3S2LNcyJre3hvJbPTcoghO,0.0,0.142,0.0665,0.44
1221,0.176,0.419,0.789,4hHpf4AuRjKvNtcTCwqx3K,0.00316,0.184,0.0512,0.443
1222,0.0606,0.401,0.553,1l8sASv3K1oO8Op8G0bbEc,5.68e-06,0.113,0.0476,0.453
1223,0.132,0.472,0.649,4iKCcqDXqgJGIDrDw2Oqvf,5.89e-05,0.105,0.0714,0.335
1224,0.419,0.663,0.769,2euQLk5353yq5czllwcbIJ,0.000849,0.11,0.0472,0.239
1225,0.421,0.358,0.762,3Pld11rrM7oz0ONBNtyNJ5,1.94e-05,0.649,0.117,0.43
1226,0.15,0.76,0.449,5OABHjRVvBu40H3mBcLYyB,0.0012,0.535,0.076,0.507
1227,0.555,0.711,0.626,0s7ZQyvbNYyKe4U5CNnlY4,0.0407,0.352,0.0291,0.576
1228,0.431,0.694,0.695,3MFaRVxcPCa9mbXoPiZZXF,0.0,0.161,0.146,0.783
1229,0.533,0.864,0.353,2kMyoowXMq7XQKEGi5x3lc,0.0124,0.0903,0.149,0.516
1230,0.577,0.817,0.543,6sjVu5mxVqt2TbygCVqQXV,0.303,0.101,0.0567,0.803
1231,0.0391,0.897,0.621,5jxNdmYpGOhkvD75YcOitI,0.841,0.133,0.0657,0.338
1232,0.138,0.67,0.583,0byADYSfD1KZDkELSwjPVH,5.85e-06,0.0736,0.394,0.626
1233,0.0492,0.597,0.428,3Bir71PVDu4dqWIjlb9we3,0.000219,0.144,0.0706,0.283
1234,0.0347,0.565,0.754,0URpGtRlfLU7NjC40eA0Uz,0.00395,0.289,0.0255,0.67
1235,0.175,0.748,0.704,4sNWVoHy3sxwNCTOLxmbbE,0.00486,0.12,0.0637,0.758
1236,0.173,0.546,0.531,2Xm6dBu80N9ku0GKtCac7o,0.000163,0.119,0.0306,0.178
1237,0.13,0.774,0.403,5zKoRedaissVweauDvrZLw,6.81e-06,0.066,0.0406,0.258
1238,0.512,0.755,0.495,0D3ART1y75RdSG7WSMmizP,0.0147,0.207,0.0492,0.823
1239,0.0929,0.668,0.547,3sGAo16niKMkYjfWgLxqeD,0.0129,0.0909,0.0291,0.201
1240,0.214,0.519,0.843,7eSWgAlmLPXbGxgH3RNoWh,0.000446,0.21,0.0431,0.592
1241,0.117,0.751,0.532,30fZsGiwgf0UghO8ciXa2E,0.398,0.109,0.13,0.309
1242,0.261,0.778,0.455,0mpeSu0n0JHL2Js8lzcWYK,0.0197,0.221,0.0437,0.672
1243,0.386,0.845,0.688,5jRK5S9LEgkul4DwmySbwQ,0.0104,0.216,0.0528,0.75
1244,0.343,0.842,0.527,4CgjWj2nEyFipD7pGmbuv9,0.00251,0.115,0.101,0.667
1245,0.243,0.602,0.471,57dJ5x6Jhfa7rRepCbGRxX,0.132,0.125,0.0314,0.291
1246,0.00699,0.639,0.796,6Rdk7k8EjsJCcvpa2Vhoez,8.69e-05,0.323,0.0369,0.285
1247,0.0102,0.372,0.457,7xBtjXruKSQbMf8agH4n7U,9.68e-05,0.116,0.0902,0.211
1248,0.162,0.747,0.399,3z5KfkB6gxUDXlmCruw2yh,0.545,0.0947,0.0304,0.294
1249,0.0407,0.641,0.515,1uU1uNuwkn5ZZdE1AawtZK,0.0,0.108,0.164,0.527
1250,0.0224,0.579,0.541,2SPMBuZpwIdcz8N3oFJrHQ,6.29e-06,0.198,0.0498,0.368
1251,0.176,0.347,0.632,3mseQo3ph2rjzMT6hv9ZVQ,5.11e-06,0.131,0.0374,0.263
1252,0.431,0.736,0.367,4J4qMrWXI1Q5bEJhdstSje,1.92e-05,0.187,0.0527,0.222
1253,0.0634,0.822,0.397,5lN5ErBLirld383mgFVYSY,2.15e-06,0.0922,0.147,0.684
1254,0.233,0.596,0.538,56lfiApDTYBslfBRpmghz6,4.08e-05,0.521,0.128,0.359
1255,0.911,0.27,0.463,4ld2TeVRlaYNHWzi52dWsZ,0.013,0.0835,0.288,0.0557
1256,0.453,0.904,0.529,7mZwDdRKbjdepbXS0gLZFs,0.000124,0.104,0.271,0.445
1257,0.925,0.781,0.179,6oP7ZiztXEhYkDCSUm1z5J,0.893,0.122,0.0557,0.352
1258,0.447,0.729,0.613,17MZRXO0R4ZKMafDpbceoL,0.00401,0.0857,0.0522,0.616
1259,0.0235,0.665,0.842,16TnprliADBNA3YJFaNM2c,0.0,0.0763,0.255,0.629
1260,0.117,0.723,0.594,2yxiGn1oLpCBe7OBdfL5rB,5.74e-05,0.105,0.0412,0.309
1261,0.602,0.876,0.388,5OcfD6MeKbnmWRWSZ87Ekl,0.0134,0.207,0.0429,0.662
1262,0.0358,0.692,0.452,3LH6EfPCeySeuymuK2gWAO,0.0,0.157,0.116,0.623
1263,0.254,0.523,0.692,0G2oQkbhDbC830gsCBrDst,0.355,0.07,0.0939,0.744
1264,0.285,0.648,0.559,7ubkcbI0UvHUuKzeJbHNGY,0.103,0.116,0.128,0.159
1265,0.00439,0.734,0.736,7oHVl6AUZirYtig6x6zhCK,0.00112,0.0761,0.0435,0.617
1266,0.613,0.693,0.466,4CndmpSeTI6SvZaOzJrjW7,0.000132,0.0804,0.036,0.255
1267,0.676,0.834,0.594,1uLKT5MOdqfPmHAU9Vfvh0,0.841,0.112,0.0466,0.389
1268,0.0024,0.755,0.678,0jRnBCAu2SVkHIjegjmgru,0.482,0.0858,0.047,0.107
1269,0.791,0.711,0.258,22wcNdDej7sJO0UnaerFN7,0.000879,0.101,0.0693,0.423
1270,0.0348,0.725,0.366,2pIzjCPKtZMbNnB6vOXcng,1.36e-05,0.0916,0.0593,0.228
1271,0.114,0.726,0.843,6IMecNMxN7eW02wBMnKbmD,0.000471,0.137,0.103,0.613
1272,0.111,0.922,0.569,48BDsmu8QDmFANGc3F6bd0,6.23e-05,0.0288,0.0605,0.928
1273,0.0164,0.95,0.434,4gEL61wCFZptZSF83rvHDw,0.426,0.0886,0.0598,0.128
1274,0.729,0.778,0.465,3HEn14GqygLCNfroOnYiZb,0.000557,0.107,0.318,0.386
1275,0.437,0.457,0.458,1WkQvMR0kz0qKtpiB7Cfc6,0.000245,0.0899,0.18,0.313
1276,0.066,0.723,0.709,2VBCU33yhscmckFVesw6rn,0.000205,0.0727,0.0379,0.223
1277,0.512,0.755,0.495,1eQouQQxiCVLidsSpANsvl,0.0147,0.207,0.0492,0.823
1278,0.407,0.684,0.615,4H0uPLVRRUoN7oMpkIBjnV,6.66e-05,0.0852,0.0744,0.594
1279,0.833,0.425,0.505,5IrioIF6rLUvAVaRARXasr,0.0215,0.148,0.0518,0.0597
1280,0.218,0.317,0.618,1keoMVsxZoy5OgpTBNj6uU,0.0,0.351,0.0692,0.45
1281,0.0782,0.706,0.79,5l96os51Lenktt8Ew9UtYH,5.27e-05,0.207,0.143,0.67
1282,0.142,0.49,0.482,1ZXj3PEjHDxfTCVNIfijVJ,0.0,0.109,0.0546,0.136
1283,0.716,0.64,0.582,3i9fMFpVYB7FKmy9NCuzwS,0.00117,0.328,0.041,0.085
1284,0.221,0.489,0.422,2I44DBh5Csy8kdyVcPAX4m,0.797,0.11,0.0969,0.146
1285,0.0997,0.799,0.62,21m3DQ7rsZylBqo6DNjcUb,5.7e-06,0.0904,0.196,0.437
1286,0.135,0.837,0.501,6GVM2tRYXx8q3fRD2LL6Ly,0.0,0.0731,0.266,0.377
1287,0.312,0.473,0.446,4yzAMLBWkPTDdwlyhvl5DI,0.00128,0.082,0.0471,0.301
1288,0.269,0.761,0.6,7a0mPDySTtLmgE3NoIBNJp,0.864,0.108,0.0765,0.557
1289,0.0906,0.757,0.502,4jdbP4Ue4QtGy5A40ri5F8,4.16e-06,0.126,0.0909,0.399
1290,0.918,0.58,0.451,6R742dF4R83RaW7FHAJ5r9,0.00208,0.123,0.0297,0.295
1291,0.0525,0.805,0.635,4GxzuIqHrAgLB3qEOonO8f,0.000166,0.0994,0.0414,0.467
1292,0.686,0.555,0.021,5boFbh01VGCDkeYlJ06LPl,9.22e-06,0.331,0.0767,0.253
1293,0.0155,0.566,0.587,4YaNLEPw3MrIgkGOkBrAh2,2.05e-05,0.111,0.0308,0.246
1294,0.0133,0.363,0.638,5zGNhaP1WFBVOdPGD8wQaN,0.532,0.0722,0.0399,0.137
1295,0.7,0.655,0.562,0BKmVgUMJGjlPB4nJRECEH,0.0106,0.0702,0.0323,0.357
1296,0.0798,0.732,0.572,5qbNuYdT99BCBM8KwVNVW5,0.0569,0.0702,0.0881,0.687
1297,0.0561,0.529,0.87,4dkJmeWwuPW8nqS4Kiuhcu,0.000708,0.484,0.0439,0.73
1298,0.049,0.797,0.789,1SDRxxW6UEjrHdydxnQir1,0.337,0.105,0.0451,0.476
1299,0.587,0.865,0.578,6uMHuVW3BpSMwPmfSpqgMC,0.762,0.0937,0.0406,0.761
1300,0.332,0.737,0.541,156hBlj7FgXGR3HgG0pT6D,0.304,0.119,0.0413,0.367
1301,0.739,0.406,0.53,6PmsHVre2N9yOjDge00r9c,0.0161,0.108,0.045,0.0701
1302,0.0164,0.95,0.434,4snT9aRs3dBI4NjKIazBXR,0.426,0.0886,0.0598,0.128
1303,0.657,0.71,0.482,0eirb8DHMwIvYWdXH7ywVW,0.359,0.115,0.0504,0.338
1304,0.00973,0.728,0.664,2z5xSPIlMpVhqbBhYGTYht,0.000515,0.37,0.0438,0.105
1305,0.829,0.681,0.362,37nyQmJ2dJJ9ButGdM6eWj,0.000461,0.112,0.0558,0.427
1306,0.0695,0.665,0.652,4Gyx7Nq6WySuaY6aE8aT8t,0.000857,0.245,0.031,0.438
1307,0.158,0.695,0.558,2LGOTekzOdyj4N1EC4cNgg,0.00321,0.14,0.0258,0.257
1308,0.015,0.684,0.643,04DpImPICX95N1paMRFeNd,0.0016,0.159,0.0314,0.232
1309,0.498,0.674,0.458,7rU8bf6vXKW9OwRUt1IhoW,0.00217,0.0972,0.185,0.387
1310,0.0503,0.832,0.436,3lhRpuPQJWLHc2zx1l3Jua,0.686,0.0844,0.0497,0.582
1311,0.419,0.402,0.285,3WfKGS0kYeZ9dhUu53V0bN,1.59e-05,0.0574,0.0343,0.194
1312,0.0162,0.682,0.492,7IctzNEJucIBzkAWYg6np2,0.0456,0.107,0.0569,0.398
1313,0.211,0.701,0.508,7m8y9tkh1izPOIx5EZGfSc,0.000556,0.0712,0.216,0.514
1314,0.165,0.696,0.628,5TIJGXxF77qucugjrcPdfM,0.0707,0.104,0.0418,0.198
1315,0.589,0.638,0.656,5E4XTRGjNzUkBydCo14S3F,0.886,0.209,0.0353,0.269
1316,0.709,0.832,0.657,4aFGt2Lj7gJov4i7S09kuj,0.0252,0.258,0.161,0.418
1317,0.0745,0.683,0.861,5miwyiHrCMrJGf8yZTXQVP,0.000639,0.183,0.0975,0.744
1318,0.815,0.658,0.732,0x9bNbN63u3kEGgq9sJKeV,0.0268,0.113,0.0413,0.623
1319,0.19,0.781,0.651,02X86Z19XydyPqKpGLyOdM,0.702,0.0594,0.0432,0.424
1320,0.0151,0.641,0.599,6M7Y8xk0VVxfUZkmBCXoMR,0.424,0.124,0.042,0.0391
1321,0.421,0.561,0.68,7oyYzM9AIP1j1v7OBJAiso,4.52e-06,0.0906,0.0431,0.753
