,track_id,track_artist,track_artistid,track_name,track_duration,track_popularity,track_releasedate,track_preview,track_image,track_url,track_playlist
189,45nzVwZB2jR2ygbdkk6RGS,BAYNK,28yVvEvA2lT3K5RNIhV1Dj,Want 2,210980,0,2017-10-27,,https://i.scdn.co/image/ab67616d0000b27358ee7cc831cb0a114ada347f,https://open.spotify.com/track/45nzVwZB2jR2ygbdkk6RGS,eargasm | city walk
190,0tdArisopWbBGEVQrxXE16,Star Slinger,4GyYa2wB1SohURhDwDCCnQ,Good Chance,145000,12,2017-04-25,https://p.scdn.co/mp3-preview/1dac8fbde7244a4232dbc221f37edd16ea022f07?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273c10508cf6129b3406c4173b5,https://open.spotify.com/track/0tdArisopWbBGEVQrxXE16,eargasm | city walk
191,5QImGf4zsXI6yrt22m5Hju,JNTHN STEIN,2tW7TitNzNibILuWCEhBLS,CMPRSSN,212500,12,2017-01-25,,https://i.scdn.co/image/ab67616d0000b27348f32c4b0504bee08ae91409,https://open.spotify.com/track/5QImGf4zsXI6yrt22m5Hju,eargasm | city walk
192,4hGbq3TfapH7i4ugeWuoW1,Oktoberklubben,5FZTEIrSaKc03k7QeyVlhi,Un Universo Para Los Dos,408493,0,2016-12-09,,https://i.scdn.co/image/ab67616d0000b2739981e495a3424b4855c674f4,https://open.spotify.com/track/4hGbq3TfapH7i4ugeWuoW1,eargasm | city walk
193,04AD9vIvCiO5qXjviXj37T,Koresma,14EybDMySlkntyuxgm1pek,The Overlook,250212,31,2017-09-05,https://p.scdn.co/mp3-preview/c86692ef3107bbadf366269cd912a7ebc1054d64?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273c8129f6717639a26ea76ea58,https://open.spotify.com/track/04AD9vIvCiO5qXjviXj37T,eargasm | city walk
194,3O5JIwSON3KBaoyMUsjLjn,Jordan Rakei,24icoQNJSEWNu3XvqKBR68,Midnight Mischief - Tom Misch Remix,266086,66,2016-09-19,https://p.scdn.co/mp3-preview/98b5ab22f61144d9504a90e5041561fc275b4049?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27371c7f35976f88a18009611db,https://open.spotify.com/track/3O5JIwSON3KBaoyMUsjLjn,eargasm | city walk
195,6oP7ZiztXEhYkDCSUm1z5J,Oliver Tank,0YnqxF8FNAMagpmi2T1UjJ,Charlene,198729,0,2017-04-20,,https://i.scdn.co/image/ab67616d0000b273312b4a6ba6fdcf10520594a3,https://open.spotify.com/track/6oP7ZiztXEhYkDCSUm1z5J,eargasm | city walk
196,7KeVJeaCaCLh3rnY2IBhB2,Arms and Sleepers,0KjF9pkI2bO9EMuB7LnHqP,Unbound,208453,17,2014-10-28,https://p.scdn.co/mp3-preview/2b547a1a98976c7104e7b016e876ed0db92d5f3c?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2736282d2b588f0bbf7dda5664b,https://open.spotify.com/track/7KeVJeaCaCLh3rnY2IBhB2,eargasm | city walk
197,3CmuJxwX3v6gHZxlIlP3sy,Audio Dope,7vByi0TCh4wNTdqNK7dNqe,All Right,181750,0,2018-01-03,,https://i.scdn.co/image/ab67616d0000b27379db777e296024fc4486ec0a,https://open.spotify.com/track/3CmuJxwX3v6gHZxlIlP3sy,eargasm | city walk
198,5LAQZX5LB8jRkFleqSMbwz,el delpha,7jBDs3nUM8NcQFZIfQlkRV,Delpha Daze,175589,0,2018-01-01,https://p.scdn.co/mp3-preview/a01a09fe26025c13b47d5784df50cf36456e4450?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273528b884111dc4d758ba9b13c,https://open.spotify.com/track/5LAQZX5LB8jRkFleqSMbwz,eargasm | city walk
199,7rvePtAgQC0nI8QyF10wx3,Arms and Sleepers,0KjF9pkI2bO9EMuB7LnHqP,Baby,215333,36,2017-01-27,https://p.scdn.co/mp3-preview/940edfc7a82381677be9e5a20b4000422a943ad9?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273d5118d5244687afc9c4d7a74,https://open.spotify.com/track/7rvePtAgQC0nI8QyF10wx3,eargasm | city walk
200,2xNNvR2C0lVjVXetJPWM9y,AK,33Cf4O1KAVbtQa00scMi2A,I've Been Lonely,249071,14,2017-07-21,https://p.scdn.co/mp3-preview/72c43ff206010efdd7306e655d12174b0d6b18ab?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273a631a0f73b62991adecee737,https://open.spotify.com/track/2xNNvR2C0lVjVXetJPWM9y,eargasm | city walk
201,5F7BfCrjjSPoRdjDh2h1bw,Yangze,41ZgBrHYJcdi3LEiZX1RMt,U & Me,224166,30,2017-08-31,https://p.scdn.co/mp3-preview/3b0c7bc652de03b2cba58852b071cce77e381857?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2736fa94dbb6f5978ecc5dc1e3a,https://open.spotify.com/track/5F7BfCrjjSPoRdjDh2h1bw,eargasm | city walk
202,3Y882N5fmoDUlLmsxKC13G,Arms and Sleepers,0KjF9pkI2bO9EMuB7LnHqP,Sooner or Later,245581,16,2016-09-30,https://p.scdn.co/mp3-preview/64921dcaa83ee0b4756ed2d5e1e5d1e5cb150c73?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2737ecf67df3a24486a7fb63bb6,https://open.spotify.com/track/3Y882N5fmoDUlLmsxKC13G,eargasm | city walk
203,6P91HNvnkWjVZ8gltInTUM,Alvan,25OslGicPT7wGn5Ovf4Uwx,Kasai,231433,0,2017-09-08,,https://i.scdn.co/image/ab67616d0000b27338c063908a91332e321e16af,https://open.spotify.com/track/6P91HNvnkWjVZ8gltInTUM,eargasm | city walk
204,10oZiJL4ww3bJS0xQxnSnJ,Clement Bazin,5CM5PpBzdFwgJmlafK2AEy,Sinking Deep,246153,8,2013-12-18,https://p.scdn.co/mp3-preview/e13b16908c8fcd3ff1588d536b72a3fc73d99500?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273d0f7499e837f95b97687ebc8,https://open.spotify.com/track/10oZiJL4ww3bJS0xQxnSnJ,eargasm | city walk
205,6BGlP9eGVEvAXUf3I9mdSA,Weval,12tZvy2xFpWSkuJ3FsfisZ,Something,223972,8,2013-03-19,,https://i.scdn.co/image/ab67616d0000b2738564af6d2be9a7f1a275acea,https://open.spotify.com/track/6BGlP9eGVEvAXUf3I9mdSA,eargasm | city walk
206,5LUDpuNwje6oFPJjKDM5GL,Keita Juma,0HUqiq4J2ZM9tw8vKazWk4,Calm. Chi,264451,36,2017-03-05,https://p.scdn.co/mp3-preview/b5461eace51a2d04f4ff2f1ac05d96eceb43552f?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27320da07bc55ecba355a299111,https://open.spotify.com/track/5LUDpuNwje6oFPJjKDM5GL,eargasm | city walk
207,4meiHMEVHPsIIHMCjIx1li,Dyalla,2n5nqJyjPU7aLL0zbDa34D,Thought I Had You,125779,18,2016-12-12,https://p.scdn.co/mp3-preview/60ae41f4597fdda0957e2fb5564817074772f3bd?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2737a3af1ac17de624dd13355a1,https://open.spotify.com/track/4meiHMEVHPsIIHMCjIx1li,eargasm | city walk
208,4EY0SD8MYZ4bPwAfmp3WdC,Audio Dope,7vByi0TCh4wNTdqNK7dNqe,Pai Mei,162000,38,2018-02-02,https://p.scdn.co/mp3-preview/359457006a4f4fe05d5c917f7aa74b43f1670272?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2736801c15db9acf6e84f2383d2,https://open.spotify.com/track/4EY0SD8MYZ4bPwAfmp3WdC,eargasm | city walk
209,5FWPdgtQACI6DPE2CBPUpm,letherette,1fQDzf4lnUF4DYngrLJH0m,Woop Baby,127730,49,2018-02-23,https://p.scdn.co/mp3-preview/16e92fd5a0b0a915339f6147ffefbfebc10e6403?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2739c2ccb85534d1b99ddc18e13,https://open.spotify.com/track/5FWPdgtQACI6DPE2CBPUpm,eargasm | city walk
210,49C2PeOFZ3UlxRkVnIWzlf,Godblesscomputers,3RReFwkOnOSrIkk826uxJT,Just Slow Down,224773,20,2017-09-08,https://p.scdn.co/mp3-preview/e14afd4595c49f67bdf3236edca49ef238d81af2?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273e35bff89ec088a106c93bb99,https://open.spotify.com/track/49C2PeOFZ3UlxRkVnIWzlf,eargasm | city walk
211,3G0Qr74H9sEw6KfUvWK2Hf,Funkmammoth,6snr2uV0JQDKLW9yWzRkPj,Told Ya,197910,36,2017-12-01,https://p.scdn.co/mp3-preview/787e36a111cd2132499a7dfd035c2f51b043e96f?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273c16add9ec11e8a8fcb781114,https://open.spotify.com/track/3G0Qr74H9sEw6KfUvWK2Hf,eargasm | city walk
212,1AEDzd1tNa5HT2aAW65wNM,Kickflip Mike,1u0NZBEbZG37eJ8Md9iNVS,BBQ Skit,127104,19,2016-06-17,https://p.scdn.co/mp3-preview/5249f174478a88a46cc6970dd95966c24d0d2474?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273c8b0a8a62c9279892f755e86,https://open.spotify.com/track/1AEDzd1tNa5HT2aAW65wNM,eargasm | city walk
213,5WDY6oq6wa5fMsUUz5S21T,Hodini,7HRqbpkrZC1eFAdRYUXmMT,Chronic Gangster Boogie,264406,42,2015-08-04,https://p.scdn.co/mp3-preview/b8c48ee578232f40c8e89492d2b5c4d8085b53e6?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273dbf5c222fad2a4a8c822b9ea,https://open.spotify.com/track/5WDY6oq6wa5fMsUUz5S21T,eargasm | city walk
214,312yaJwTQ6fwK7lxhHDkvJ,GILA,5PnSe8WPnWtneLiLlsp6FM,Pick Six,224786,18,2017-06-02,https://p.scdn.co/mp3-preview/cc075930f1d6bfab519d856287e3a70ed7120be5?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273267ed86b14d6b0449d3ef3e8,https://open.spotify.com/track/312yaJwTQ6fwK7lxhHDkvJ,eargasm | city walk
215,553PmMTGGaaESCV26nb5KB,Carsky,7AIlCnNYqOJkrHGV1TVAJo,Fragile,204500,0,2017-09-11,,https://i.scdn.co/image/ab67616d0000b273f11059025a487a3701210936,https://open.spotify.com/track/553PmMTGGaaESCV26nb5KB,eargasm | city walk
216,4b9selMaf4y3c3nHuTDzfv,Seth XVI,173wMRubTW7g208ZRpzFpu,Amazones,230866,37,2017-04-28,https://p.scdn.co/mp3-preview/c37bfa5c77b9c80c2bcbd2ec27f10e59cca94230?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27388ba46abdf21e5b93a230f59,https://open.spotify.com/track/4b9selMaf4y3c3nHuTDzfv,eargasm | city walk
217,6xV0vq00cxZqLSRrZtxn3w,Mura Masa,5Q81rlcTFh3k6DQJXPdsot,Blu (feat. Damon Albarn),272253,0,2017-07-14,,https://i.scdn.co/image/ab67616d0000b273e9ce40671e2f80bc7643fc1b,https://open.spotify.com/track/6xV0vq00cxZqLSRrZtxn3w,eargasm | city walk
218,6FwRu39rhgBnYzZSXDSmLH,Felix Laband,3E6Tbv49KoKnCoGqHJHQGx,Bag of Bones,365694,43,2016-09-30,https://p.scdn.co/mp3-preview/2954482343cd7963f9eb352cd1c9fd454d032d09?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2730574e6353c08f21ef8bb1ca1,https://open.spotify.com/track/6FwRu39rhgBnYzZSXDSmLH,eargasm | city walk
219,3AfPN3ZR0gJ7b9IG1tPyk3,Senbeï,7abaqPX14i31AxrQ3lFQgv,Ryori,242823,30,2018-01-26,https://p.scdn.co/mp3-preview/640064f58f53d1f5d80cb7827005bbb7f2de9dd6?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273aef25b5af0e1c096d8c11df1,https://open.spotify.com/track/3AfPN3ZR0gJ7b9IG1tPyk3,eargasm | city walk
220,0DbmsqP6basyejOSSh6MKP,Noclu,0WDZCLcbMN3r8OLwntnxFk,Pulse Thief,279750,29,2017-06-22,https://p.scdn.co/mp3-preview/b34e5d1abfab9797d133f7b3c50ae3f5667db65c?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2735cbb207780f69d48dbf0d32a,https://open.spotify.com/track/0DbmsqP6basyejOSSh6MKP,eargasm | city walk
221,0ojrfPbht7Z7UzQZkf4fAn,AllttA,1si6mnxJ6IpTOTW13ECa0o,Bucket - Instrumental,248000,17,2017-03-31,https://p.scdn.co/mp3-preview/fcd82db33704cd2bb5a8777092499bd6807358c1?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2731f990dbf01c9def34c2e7498,https://open.spotify.com/track/0ojrfPbht7Z7UzQZkf4fAn,eargasm | city walk
222,53SM9DjfRbJURO0vqP9Zwb,Arms and Sleepers,0KjF9pkI2bO9EMuB7LnHqP,It Was Us,262978,0,2018-04-13,,https://i.scdn.co/image/ab67616d0000b273792bbcbb9bb48cbc339b35e6,https://open.spotify.com/track/53SM9DjfRbJURO0vqP9Zwb,eargasm | city walk
223,30St8Llcy8E6AgXMjWdyyJ,Else,2tUUqZeqBYInHt3aDp3a1B,You,203544,0,2017-06-16,,https://i.scdn.co/image/ab67616d0000b27300d0b8b8343e5469d5d01bf2,https://open.spotify.com/track/30St8Llcy8E6AgXMjWdyyJ,eargasm | city walk
224,5xLRfAVRKGMejtz6TXgodL,King Krule,4wyNyxs74Ux8UIDopNjIai,Border Line,185853,52,2013-08-24,https://p.scdn.co/mp3-preview/01bf0cd9b6db1eccf885fdff8130c5584623005e?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273006a67029cdb27f19516ecf3,https://open.spotify.com/track/5xLRfAVRKGMejtz6TXgodL,eargasm | city walk
225,4hboEacHpNTLg2xPmAfjR3,altopalo,7uK0DQd6ovJfq8IjDy64fE,Frozen Away,168919,35,2018-03-09,https://p.scdn.co/mp3-preview/98fd9f8de68afa3a5ac19a34b6e483453bb25c10?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273ae8e8481f56df445ca97a0ca,https://open.spotify.com/track/4hboEacHpNTLg2xPmAfjR3,eargasm | city walk
226,4cVAPZiwRsS7lEQIEMEJO2,Snacks,2FybCOkpsTiXYNccjPpiYh,Nobody Else,198502,8,2018-02-23,,https://i.scdn.co/image/ab67616d0000b273a21db1ff67bcce96cb52f80f,https://open.spotify.com/track/4cVAPZiwRsS7lEQIEMEJO2,eargasm | city walk
227,2KY54p2m5C2UN2HxXkfRAU,Zanski,6IVta6osiP9HifjCLIw4cv,Move (B-Side),259839,40,2017-01-13,https://p.scdn.co/mp3-preview/57151da15adcda69d7dd3aa0d1930a6eccdfd2ea?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273d6ab42add159234349676cf2,https://open.spotify.com/track/2KY54p2m5C2UN2HxXkfRAU,eargasm | city walk
228,3xm35JJCYd1MgDZHmW0BZd,Ahwlee,5vNXUBHObHA5ToiPJjtmxh,Differents,156451,10,2018-03-26,https://p.scdn.co/mp3-preview/9b23c1b96acabe8e6e968ccf9e9bc237ee49a5a4?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2737bd0cb994c61cdc3f1e9811f,https://open.spotify.com/track/3xm35JJCYd1MgDZHmW0BZd,eargasm | city walk
229,4eudRmfh9jrKghOOshNBUG,Yellowbase,08RrRBdcoplP0QFGopcJfC,Blue Hills,203894,0,2018-04-13,,https://i.scdn.co/image/ab67616d0000b27399c9f0ea0a4ed1695f3b5c36,https://open.spotify.com/track/4eudRmfh9jrKghOOshNBUG,eargasm | city walk
230,1oYEn2m8XpINU941Gc6HuE,Star Slinger,4GyYa2wB1SohURhDwDCCnQ,Pain,148695,9,2016-05-13,https://p.scdn.co/mp3-preview/ecfca9a8d438a4af01ad094f90642e0f425125f7?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273ca8c3877dea13b54367b1a83,https://open.spotify.com/track/1oYEn2m8XpINU941Gc6HuE,eargasm | city walk
231,66bE9k52RTAvygV0bsLOuE,Statistix,3FDY67kyoGgLMWGVywQ6OZ,Sneakers,228038,15,2017-09-04,https://p.scdn.co/mp3-preview/be87cd5f28928bce30365224bfcd38a8b6a46b46?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273a523be1c469614605bf96ed8,https://open.spotify.com/track/66bE9k52RTAvygV0bsLOuE,eargasm | city walk
232,4YaNLEPw3MrIgkGOkBrAh2,ODESZA,21mKp7DqtSNHhCAU2ugvUw,Across The Room (feat. Leon Bridges),283537,64,2017-09-08,https://p.scdn.co/mp3-preview/7eec114609ece35cf12f69c1bcce2e99aeb70ac8?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27399a3a1c380019cdc2ba9b8c2,https://open.spotify.com/track/4YaNLEPw3MrIgkGOkBrAh2,eargasm | city walk
233,4C7dJ2aqYbMZXtv8Wu23wo,Cookin Soul,06s35sbFfZJUEwFjAaZfiW,Lostyamind,135529,40,2018-05-25,https://p.scdn.co/mp3-preview/5cb40138581957240ce5a9322d8fcaa6a08ae859?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2736fe334ed0e9a93d9110e982f,https://open.spotify.com/track/4C7dJ2aqYbMZXtv8Wu23wo,eargasm | city walk
234,65dT5Oql4JJYF6P9RpTu3Q,Handbook,6OvOdUubb1MOOz2FtGWlHk,Glow,208421,10,2017-12-15,https://p.scdn.co/mp3-preview/4ee9e68e73ff4719fd36ad2aa16b02b5a20cca2d?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27342a2fee656e609d5b8966339,https://open.spotify.com/track/65dT5Oql4JJYF6P9RpTu3Q,eargasm | city walk
235,0wstdZhnrfwxP7RetOCRpl,SuperParka,5TztG8UlidyWr5gcdHho1l,Skip,201551,24,2018-04-20,,https://i.scdn.co/image/ab67616d0000b273f26425e60717690f2ff12884,https://open.spotify.com/track/0wstdZhnrfwxP7RetOCRpl,eargasm | city walk
236,0JWPb1QZnJO9WzTSgCX02j,Jungle,59oA5WbbQvomJz2BuRG071,House In LA,286292,33,2018-05-05,https://p.scdn.co/mp3-preview/65defd913b06edb748ab829a5961acb7bf9f8ba9?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273fe635d5eaf4a277fe881b280,https://open.spotify.com/track/0JWPb1QZnJO9WzTSgCX02j,eargasm | city walk
237,6Zuu6WgmX0cIWa7ZYK9jpQ,Te'amir,3cy0lrMEAKFCqvx9XfiAi8,Habesha,142882,0,2018-06-20,,https://i.scdn.co/image/ab67616d0000b273c5d9476af49ab142fe0340f8,https://open.spotify.com/track/6Zuu6WgmX0cIWa7ZYK9jpQ,eargasm | city walk
238,4AUiwy6um4MfflVrzPoJTE,Christian Tiger School,3NgEmfLNAGsWjmUYLMIrdB,The Soul of Morpheus and the Comet Man,248896,38,2012-11-09,https://p.scdn.co/mp3-preview/146871d80f74202e145b22cdac73c36a7b1f1f69?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273742e84676c1460f07e6b13f0,https://open.spotify.com/track/4AUiwy6um4MfflVrzPoJTE,eargasm | city walk
239,6pQ9bUJLlyZ84eyvckdXQF,extremely bad man,5uPKpDpTOvt1ZOV8DLapRK,Up with the Birdies,217145,0,2018-07-13,,https://i.scdn.co/image/ab67616d0000b273f177da8f9894608934ef4655,https://open.spotify.com/track/6pQ9bUJLlyZ84eyvckdXQF,eargasm | city walk
240,1xAQyyYgzOIhhudyj41wnC,Feverkin,2AY0TMFBRlygIiGsk2kiOP,July,180779,12,2017-07-31,https://p.scdn.co/mp3-preview/cbff522c80cecf263d3f2f159c181d2ef01882c9?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273f7c4e2197c4ec1e7f0856403,https://open.spotify.com/track/1xAQyyYgzOIhhudyj41wnC,eargasm | city walk
241,5SCjRP2xmaDvktOAemeEEy,Laarsen,20LkrmuhAaxpnFuIlKvCfx,Peace of Mind,136110,21,2018-05-04,https://p.scdn.co/mp3-preview/5d0585f4aad8c2630cb614f5fe9a4510adb050d2?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2731fea1034d08e45e3f098d69c,https://open.spotify.com/track/5SCjRP2xmaDvktOAemeEEy,eargasm | city walk
242,5ZmtuItRJDMBYsgYS8KkZ1,Dyalla,2n5nqJyjPU7aLL0zbDa34D,The Fear,183431,23,2017-03-06,https://p.scdn.co/mp3-preview/49174615fa662f777e6a0652b2386c6cc6034a1e?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273240cbe95021e8af76b3b8af1,https://open.spotify.com/track/5ZmtuItRJDMBYsgYS8KkZ1,eargasm | city walk
243,43NjUNxgL9UaM6PEysFui8,The Range,5xsSdtWHooM9IL5WnDWTdD,Florida,206253,35,2016-03-25,https://p.scdn.co/mp3-preview/efb15c3a749697daa28ffd70fdbdda02d13b74cb?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2732b31b8eb58c152d9e824d6b0,https://open.spotify.com/track/43NjUNxgL9UaM6PEysFui8,eargasm | city walk
244,28xaS6V1dhQPVvd3i7svE6,Clap! Clap!,4o6gglPeg2GgT0FYDtzFeF,Ode to the Pleiades,361749,0,2017-02-17,,https://i.scdn.co/image/ab67616d0000b2734d3e182095ef7ae608dd618a,https://open.spotify.com/track/28xaS6V1dhQPVvd3i7svE6,eargasm | city walk
245,4yF2rPFpB3AOIpBkA37ebj,Sorrow,3PHeRud25vIfvIChlwBMlC,The Twelve,262605,18,2017-07-28,https://p.scdn.co/mp3-preview/670f972bc46803b0fa377052baf0893f6497c663?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273773a9958583dcea0497795ba,https://open.spotify.com/track/4yF2rPFpB3AOIpBkA37ebj,eargasm | city walk
246,1hnbhzmnq1Kz85VCWqeBph,SoulChef,7rdiGVXL2fFyONexHzfKFS,Keep It Real,194586,26,2015-09-25,https://p.scdn.co/mp3-preview/e303f0a5f55a70ff3e20c1527f39906752439efa?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2732a1a478aeff9ceff1b04e0a6,https://open.spotify.com/track/1hnbhzmnq1Kz85VCWqeBph,eargasm | city walk
247,6rny39NmEUdxkNhaVegieq,Star Slinger,4GyYa2wB1SohURhDwDCCnQ,Hottest Day in New York,189600,17,2017-05-30,https://p.scdn.co/mp3-preview/b906917000fec36b2e407d49b3a415275ec96bb4?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273261ff911ae39abe63881c4ef,https://open.spotify.com/track/6rny39NmEUdxkNhaVegieq,eargasm | city walk
248,2DYFCpebo4JKXlTUIm02Yt,Xandra,2LAVKF9Udoyt6jxZNBpW7x,Immerse,186932,17,2017-07-07,https://p.scdn.co/mp3-preview/d067f9f5923266e7bf2ede431282205c7ad1e405?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273d5d0eb08d5c4ce1849ce09e8,https://open.spotify.com/track/2DYFCpebo4JKXlTUIm02Yt,eargasm | city walk
249,1zcx7PaHUj8e6tnmUXTVQr,Birocratic,60b7IDlGflg5lgyfEGf9yB,Leaving Her Flowers,151048,5,2017-03-20,,https://i.scdn.co/image/ab67616d0000b273545d31315e43448c66108f46,https://open.spotify.com/track/1zcx7PaHUj8e6tnmUXTVQr,eargasm | city walk
250,7exJ0zTKx7JEozFqRDI2fl,Laura Mvula,0Dy94lW3txJhWQHqNXP1BT,Ready or Not - Slowz Remix,249600,40,2017-02-10,https://p.scdn.co/mp3-preview/5ba5e824aeeea05d0041a43938c9a6e0ee12975a?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27336b3721e93d608ab8c0f6e78,https://open.spotify.com/track/7exJ0zTKx7JEozFqRDI2fl,eargasm | city walk
251,4826i0tvsLPpTAUO1yVv73,Dexter,4dfYua3wPCN3mq8EStDZkZ,Am Flughafen - Hubert Daviz Remix / Instrumental,261317,21,2017-10-27,,https://i.scdn.co/image/ab67616d0000b2731f79ab81c994a8235cb14aa4,https://open.spotify.com/track/4826i0tvsLPpTAUO1yVv73,eargasm | city walk
252,61oqzUM14vEnW5pV9f3qOc,Lou Phelps,74EhQOxqIuZSj1wsMLQabN,Come Inside (Kaytranada Edit),266599,35,2018-08-31,,https://i.scdn.co/image/ab67616d0000b273fa27a23172dcd622dc6c31aa,https://open.spotify.com/track/61oqzUM14vEnW5pV9f3qOc,eargasm | city walk
253,5Z7Zzb5IWqbyA8yvmUhdzI,Arms and Sleepers,0KjF9pkI2bO9EMuB7LnHqP,Down,245333,14,2018-04-13,https://p.scdn.co/mp3-preview/d132795dc79a7f2e98c6db8c583026ce0d337e7f?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2739e78c2400b106c93ac2c47e2,https://open.spotify.com/track/5Z7Zzb5IWqbyA8yvmUhdzI,eargasm | city walk
254,1LLPiGy1genxnyPP2M0PXr,Tom Hillock,1Re5xtFuUVCij5MVwK9aYY,Golden Halo,191051,34,2018-05-01,https://p.scdn.co/mp3-preview/2cf02d41baf17ed3874b3a30edf43bf416477b95?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2733e9dcb47806ee54ea269e42e,https://open.spotify.com/track/1LLPiGy1genxnyPP2M0PXr,eargasm | city walk
255,6rc7YeBedJrReYKSF9cFs6,Happyalone.,07cGsRL23DtuPJnawMKACY,colours,193043,42,2017-11-30,https://p.scdn.co/mp3-preview/9295bd0413f50b2fb02fe389fbd646195078403e?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27390b70a7d66a4f77ef085f95a,https://open.spotify.com/track/6rc7YeBedJrReYKSF9cFs6,eargasm | city walk
256,02itbWKwA6u0FhiSNjaVHf,Orchestre Lamoureux,0Kt5snrp3j13r4wV8lorZ3,I <3 U SO (Orchestral Version),233643,10,2018-11-21,https://p.scdn.co/mp3-preview/1e8d76000dd5861383e30e8f746e57ea3d775153?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273b7250ee8ccb8de2b9ed72875,https://open.spotify.com/track/02itbWKwA6u0FhiSNjaVHf,eargasm | city walk
